system_time_ns,steady_time_ns,tick,q0,q1,q2,q3,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpy_x,rpy_y,rpy_z,temperature
1785316374762758736,201665781202569,6916721,0.186349764,-0.001317371,-0.013242971,0.982393503,0.003195793,-0.003195793,0.013848436,-0.022744916,-0.314837515,9.430760384,-0.026513772,-0.002347299,2.766699314,79
1785316374764904818,201665783348638,6916723,0.186341986,-0.001324298,-0.013238654,0.982395053,-0.004261057,0.006391586,0.008522115,-0.003591303,-0.371101260,9.478644371,-0.026507888,-0.002331869,2.766715050,79
1785316374767092844,201665785536673,6916724,0.186343551,-0.001325836,-0.013238302,0.982394755,-0.005326321,-0.004261057,-0.007456850,-0.003591303,-0.371101260,9.478644371,-0.026507767,-0.002328758,2.766711712,79
1785316374769144760,201665787588589,6916727,0.186334714,-0.001336716,-0.013240648,0.982396364,-0.005326321,-0.009587379,0.001065264,-0.003591303,-0.371101260,9.478644371,-0.026516451,-0.002308016,2.766729355,79
1785316374772280698,201665790724523,6916729,0.186331198,-0.001350734,-0.013245692,0.982396960,-0.008522115,0.009587379,-0.002130529,-0.008379706,-0.333991140,9.448717117,-0.026531596,-0.002282260,2.766736269,79
1785316374774024949,201665792468774,6916731,0.186326325,-0.001345986,-0.013248862,0.982397795,-0.011717907,-0.012783172,0.003195793,-0.008379706,-0.333991140,9.448717117,-0.026536068,-0.002292638,2.766746283,79
1785316374781637617,201665800081456,6916739,0.186313927,-0.001336706,-0.013246409,0.982400239,-0.004261057,-0.010652643,-0.001065264,0.007182605,-0.357933164,9.451110840,-0.026527816,-0.002309623,2.766771793,79
1785316374783076262,201665801520085,6916741,0.186302185,-0.001329169,-0.013255177,0.982402325,-0.009587379,-0.019174758,0.006391586,0.007182605,-0.357933164,9.451110840,-0.026542269,-0.002327382,2.766795874,79
1785316374785554711,201665803998542,6916743,0.186300963,-0.001321732,-0.013256935,0.982402563,-0.006391586,-0.015978964,-0.006391586,0.007182605,-0.361524463,9.491812706,-0.026542956,-0.002342615,2.766798496,79
1785316374787412134,201665805855964,6916745,0.186292395,-0.001312440,-0.013256920,0.982404232,0.005326321,-0.017044229,-0.001065264,0.007182605,-0.361524463,9.491812706,-0.026539482,-0.002360635,2.766816378,79
1785316374788903476,201665807347303,6916747,0.186291844,-0.001315096,-0.013260644,0.982404232,-0.007456850,-0.008522115,-0.006391586,0.007182605,-0.361524463,9.491812706,-0.026547793,-0.002356790,2.766817331,79
1785316374790947907,201665809391734,6916749,0.186281845,-0.001316697,-0.013263528,0.982406080,-0.009587379,-0.009587379,0.005326321,-0.007182605,-0.365115762,9.425971985,-0.026554080,-0.002354448,2.766837597,79
1785316374794378207,201665812822163,6916751,0.186274454,-0.001315615,-0.013263714,0.982407510,0.001065264,-0.007456850,0.010652643,-0.007182605,-0.365115762,9.425971985,-0.026554059,-0.002356444,2.766852856,79
1785316374795339317,201665813783262,6916753,0.186268628,-0.001315241,-0.013264871,0.982408583,-0.003195793,-0.005326321,0.005326321,0.015562311,-0.351947635,9.502586365,-0.026556209,-0.002357453,2.766864538,79
1785316374797140834,201665815584658,6916755,0.186257571,-0.001315210,-0.013264845,0.982410669,-0.007456850,-0.006391586,0.010652643,0.015562311,-0.351947635,9.502586365,-0.026556173,-0.002357205,2.766887188,79
1785316374799053885,201665817497705,6916757,0.186253011,-0.001328078,-0.013265062,0.982411504,-0.011717907,0.011717907,0.002130529,0.015562311,-0.351947635,9.502586365,-0.026561406,-0.002331879,2.766896009,79
1785316374802416800,201665820860626,6916759,0.186248228,-0.001327702,-0.013267331,0.982412398,-0.007456850,-0.005326321,0.002130529,0.027533319,-0.384269387,9.445125580,-0.026565734,-0.002333333,2.766905785,79
1785316374802932231,201665821376052,6916761,0.186236665,-0.001327807,-0.013269067,0.982414544,-0.007456850,-0.001065264,0.002130529,0.027533319,-0.384269387,9.445125580,-0.026569214,-0.002333462,2.766929388,79
1785316374804696990,201665823140874,6916763,0.186231494,-0.001332702,-0.013262869,0.982415617,-0.004261057,-0.012783172,-0.002130529,0.067037649,-0.324414343,9.493009567,-0.026558867,-0.002321396,2.766939640,79
1785316374806921867,201665825365693,6916765,0.186225250,-0.001336835,-0.013259355,0.982416868,0.000000000,-0.002130529,0.001065264,0.067037649,-0.324414343,9.493009567,-0.026553517,-0.002311797,2.766952276,79
1785316374809168227,201665827612049,6916767,0.186226830,-0.001340178,-0.013261822,0.982416511,-0.007456850,-0.014913701,-0.002130529,0.067037649,-0.324414343,9.493009567,-0.026559604,-0.002306190,2.766948938,79
