system_time_ns,steady_time_ns,tick,q0,q1,q2,q3,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpy_x,rpy_y,rpy_z,temperature
1785318672847496870,203963865940784,9214671,0.639366925,-0.120251209,0.106417321,0.751947522,-0.008522115,-0.012783172,0.003195793,-3.050212860,0.028730420,9.021351814,0.006612085,0.322485209,1.733353615,79
1785318672849475584,203963867919490,9214673,0.639364243,-0.120244741,0.106415845,0.751951098,0.002130529,-0.007456850,0.004261057,-3.050212860,0.028730420,9.021351814,0.006619918,0.322473258,1.733363748,79
1785318672851355483,203963869799309,9214675,0.639367223,-0.120235562,0.106411844,0.751950622,0.004261057,-0.020240022,-0.009587379,-3.031059265,0.003591303,8.945934296,0.006625037,0.322453886,1.733359218,79
1785318672853786049,203963872229887,9214677,0.639373600,-0.120225787,0.106406935,0.751947403,-0.001065264,-0.021305285,-0.009587379,-3.031059265,0.003591303,8.945934296,0.006628053,0.322432369,1.733345628,79
1785318672855544055,203963873987880,9214679,0.639376104,-0.120228253,0.106403857,0.751945376,-0.005326321,-0.014913701,-0.007456850,-3.031059265,0.003591303,8.945934296,0.006618750,0.322432160,1.733337522,79
1785318672857486657,203963875930487,9214681,0.639379501,-0.120226011,0.106392518,0.751944363,-0.014913701,-0.009587379,-0.009587379,-3.046621561,0.027533319,8.993818283,0.006602680,0.322413832,1.733328223,79
1785318672859609745,203963878053576,9214683,0.639379501,-0.120234214,0.106394067,0.751942813,-0.014913701,0.006391586,-0.007456850,-3.046621561,0.027533319,8.993818283,0.006593758,0.322428554,1.733324766,79
1785318672863571269,203963882015109,9214685,0.639378726,-0.120233916,0.106391028,0.751944005,-0.007456850,-0.014913701,0.002130529,-3.059789658,0.017956512,8.931569099,0.006589789,0.322424084,1.733326912,79
1785318672865927119,203963884370947,9214687,0.639380217,-0.120226026,0.106397122,0.751943111,0.005326321,-0.012783172,0.001065264,-3.059789658,0.017956512,8.931569099,0.006609499,0.322419912,1.733326554,79
1785318672866226377,203963884670201,9214689,0.639379501,-0.120234124,0.106400780,0.751941919,-0.011717907,-0.001065264,-0.004261057,-3.059789658,0.017956512,8.931569099,0.006604345,0.322437227,1.733325362,79
1785318672868200535,203963886644436,9214691,0.639382958,-0.120234549,0.106405392,0.751938283,0.002130529,0.003195793,-0.003195793,-3.037044764,0.027533319,8.995016098,0.006609399,0.322443962,1.733316183,79
1785318672869493688,203963887937513,9214693,0.639382601,-0.120245971,0.106412351,0.751935780,-0.002130529,-0.001065264,-0.003195793,-3.037044764,0.027533319,8.995016098,0.006604629,0.322470754,1.733312726,79
1785318672871804114,203963890247939,9214695,0.639382422,-0.120250523,0.106415100,0.751934826,-0.009587379,-0.006391586,-0.008522115,-3.037044764,0.027533319,8.995016098,0.006602691,0.322481364,1.733311415,79
1785318672873516217,203963891960050,9214697,0.639384568,-0.120245740,0.106415875,0.751933694,-0.004261057,-0.007456850,-0.003195793,-3.056198359,0.017956512,8.965087891,0.006609572,0.322475016,1.733307958,79
